0.000 0.000 0.600 245.000 59.000 88.000
0.000 0.000 0.600 2.000 25.000 -162.000
0.000 0.000 0.600 53.000 58.000 101.000
0.000 0.000 0.600 169.000 75.000 -21.000
0.000 0.000 0.600 344.000 10.000 -104.000
0.000 0.000 0.600 226.000 1.000 90.000
0.000 0.000 0.600 318.000 44.000 -79.000
0.000 0.000 0.600 126.000 29.000 -102.000
0.000 0.000 0.600 135.000 49.000 19.000
0.000 0.000 0.600 307.000 11.000 176.000
0.000 0.000 0.600 42.000 54.000 43.000
0.000 0.000 0.600 140.000 51.000 116.000
0.000 0.000 0.600 96.000 44.000 54.000
0.000 0.000 0.600 88.000 64.000 32.000
0.000 0.000 0.600 328.000 45.000 -119.000
0.000 0.000 0.600 61.000 73.000 39.000
0.000 0.000 0.600 23.000 11.000 -49.000
0.000 0.000 0.600 175.000 41.000 90.000
0.000 0.000 0.600 62.000 74.000 -22.000
0.000 0.000 0.600 120.000 11.000 -83.000
0.000 0.000 0.600 154.000 81.000 -55.000
0.000 0.000 0.600 229.000 35.000 -30.000
0.000 0.000 0.600 199.000 80.000 -151.000
0.000 0.000 0.600 3.000 2.000 57.000
0.000 0.000 0.600 108.000 78.000 121.000
0.000 0.000 0.600 203.000 76.000 2.000
0.000 0.000 0.600 261.000 77.000 93.000
0.000 0.000 0.600 158.000 63.000 135.000
0.000 0.000 0.600 224.000 21.000 89.000
0.000 0.000 0.600 139.000 84.000 -79.000
0.000 0.000 0.600 3.000 75.000 110.000
0.000 0.000 0.600 137.000 6.000 -70.000
0.000 0.000 0.600 43.000 82.000 55.000
0.000 0.000 0.600 94.000 7.000 -34.000
0.000 0.000 0.600 76.000 36.000 -95.000
0.000 0.000 0.600 195.000 25.000 -133.000
0.000 0.000 0.600 226.000 56.000 -11.000
0.000 0.000 0.600 312.000 15.000 40.000
0.000 0.000 0.600 190.000 23.000 93.000
0.000 0.000 0.600 316.000 80.000 -11.000
0.000 0.000 0.800 245.000 59.000 88.000
0.000 0.000 0.800 2.000 25.000 -162.000
0.000 0.000 0.800 53.000 58.000 101.000
0.000 0.000 0.800 169.000 75.000 -21.000
0.000 0.000 0.800 344.000 10.000 -104.000
0.000 0.000 0.800 226.000 1.000 90.000
0.000 0.000 0.800 318.000 44.000 -79.000
0.000 0.000 0.800 126.000 29.000 -102.000
0.000 0.000 0.800 135.000 49.000 19.000
0.000 0.000 0.800 307.000 11.000 176.000
0.000 0.000 0.800 42.000 54.000 43.000
0.000 0.000 0.800 140.000 51.000 116.000
0.000 0.000 0.800 96.000 44.000 54.000
0.000 0.000 0.800 88.000 64.000 32.000
0.000 0.000 0.800 328.000 45.000 -119.000
0.000 0.000 0.800 61.000 73.000 39.000
0.000 0.000 0.800 23.000 11.000 -49.000
0.000 0.000 0.800 175.000 41.000 90.000
0.000 0.000 0.800 62.000 74.000 -22.000
0.000 0.000 0.800 120.000 11.000 -83.000
0.000 0.000 0.800 154.000 81.000 -55.000
0.000 0.000 0.800 229.000 35.000 -30.000
0.000 0.000 0.800 199.000 80.000 -151.000
0.000 0.000 0.800 3.000 2.000 57.000
0.000 0.000 0.800 108.000 78.000 121.000
0.000 0.000 0.800 203.000 76.000 2.000
0.000 0.000 0.800 261.000 77.000 93.000
0.000 0.000 0.800 158.000 63.000 135.000
0.000 0.000 0.800 224.000 21.000 89.000
0.000 0.000 0.800 139.000 84.000 -79.000
0.000 0.000 0.800 3.000 75.000 110.000
0.000 0.000 0.800 137.000 6.000 -70.000
0.000 0.000 0.800 43.000 82.000 55.000
0.000 0.000 0.800 94.000 7.000 -34.000
0.000 0.000 0.800 76.000 36.000 -95.000
0.000 0.000 0.800 195.000 25.000 -133.000
